,DocID,TokenID,Token,Tag
4123,S0098300413002185,S0098300413002185-238,Storage,I
4124,S0098300413002185,S0098300413002185-239,System,L
4125,S0098300413002185,S0098300413002185-240,(,O
4126,S0098300413002185,S0098300413002185-241,SeaBASS,U
4127,S0098300413002185,S0098300413002185-242,),O
4128,S0098300413002185,S0098300413002185-243,.,O
4129,S0305054816300867,S0305054816300867-0,The,O
4130,S0305054816300867,S0305054816300867-1,scheduling,B
4131,S0305054816300867,S0305054816300867-2,process,L
4132,S0305054816300867,S0305054816300867-3,we,O
4133,S0305054816300867,S0305054816300867-4,adopt,O
4134,S0305054816300867,S0305054816300867-5,matches,O
4135,S0305054816300867,S0305054816300867-6,a,O
4136,S0305054816300867,S0305054816300867-7,multiple,B
4137,S0305054816300867,S0305054816300867-8,stage,I
4138,S0305054816300867,S0305054816300867-9,stochastic,I
4139,S0305054816300867,S0305054816300867-10,programming,I
4140,S0305054816300867,S0305054816300867-11,approach,L
4141,S0305054816300867,S0305054816300867-12,.,O
4142,S0305054816300867,S0305054816300867-13,Standard,O
4143,S0305054816300867,S0305054816300867-14,two-stage,B
4144,S0305054816300867,S0305054816300867-15,stochastic,I
4145,S0305054816300867,S0305054816300867-16,programs,L
4146,S0305054816300867,S0305054816300867-17,with,O
4147,S0305054816300867,S0305054816300867-18,linear,B
4148,S0305054816300867,S0305054816300867-19,or,I
4149,S0305054816300867,S0305054816300867-20,convex,I
4150,S0305054816300867,S0305054816300867-21,functions,L
4151,S0305054816300867,S0305054816300867-22,are,O
4152,S0305054816300867,S0305054816300867-23,often,O
4153,S0305054816300867,S0305054816300867-24,solved,O
4154,S0305054816300867,S0305054816300867-25,using,O
4155,S0305054816300867,S0305054816300867-26,the,O
4156,S0305054816300867,S0305054816300867-27,L-shaped,B
4157,S0305054816300867,S0305054816300867-28,method,L
4158,S0305054816300867,S0305054816300867-29,or,O
4159,S0305054816300867,S0305054816300867-30,Bender,B
4160,S0305054816300867,S0305054816300867-31,'s,I
4161,S0305054816300867,S0305054816300867-32,decomposition,L
4162,S0305054816300867,S0305054816300867-33,[,O
4163,S0305054816300867,S0305054816300867-34,"44,6,7",O
4164,S0305054816300867,S0305054816300867-35,],O
4165,S0305054816300867,S0305054816300867-36,.,O
4166,S0305054816300867,S0305054816300867-37,However,O
4167,S0305054816300867,S0305054816300867-38,",",O
4168,S0305054816300867,S0305054816300867-39,our,B
4169,S0305054816300867,S0305054816300867-40,recourse,O
4170,S0305054816300867,S0305054816300867-41,decision,L
4171,S0305054816300867,S0305054816300867-42,(,O
4172,S0305054816300867,S0305054816300867-43,scheduled,B
4173,S0305054816300867,S0305054816300867-44,cancellations,L
4174,S0305054816300867,S0305054816300867-45,),O
4175,S0305054816300867,S0305054816300867-46,is,O
4176,S0305054816300867,S0305054816300867-47,still,O
4177,S0305054816300867,S0305054816300867-48,anticipative,O
4178,S0305054816300867,S0305054816300867-49,to,O
4179,S0305054816300867,S0305054816300867-50,further,O
4180,S0305054816300867,S0305054816300867-51,uncertainty,O
4181,S0305054816300867,S0305054816300867-52,",",O
4182,S0305054816300867,S0305054816300867-53,namely,O
4183,S0305054816300867,S0305054816300867-54,the,O
4184,S0305054816300867,S0305054816300867-55,second,O
4185,S0305054816300867,S0305054816300867-56,shift,O
4186,S0305054816300867,S0305054816300867-57,surgery,O
4187,S0305054816300867,S0305054816300867-58,durations,O
4188,S0305054816300867,S0305054816300867-59,",",O
4189,S0305054816300867,S0305054816300867-60,unavailability,O
4190,S0305054816300867,S0305054816300867-61,and,O
4191,S0305054816300867,S0305054816300867-62,cancellations,O
4192,S0305054816300867,S0305054816300867-63,.,O
4193,S0305054816300867,S0305054816300867-64,As,O
4194,S0305054816300867,S0305054816300867-65,such,O
4195,S0305054816300867,S0305054816300867-66,",",O
4196,S0305054816300867,S0305054816300867-67,the,O
4197,S0305054816300867,S0305054816300867-68,decision,B
4198,S0305054816300867,S0305054816300867-69,problem,L
4199,S0305054816300867,S0305054816300867-70,can,O
4200,S0305054816300867,S0305054816300867-71,be,O
4201,S0305054816300867,S0305054816300867-72,viewed,O
4202,S0305054816300867,S0305054816300867-73,as,O
4203,S0305054816300867,S0305054816300867-74,a,O
4204,S0305054816300867,S0305054816300867-75,three-stage,B
4205,S0305054816300867,S0305054816300867-76,recourse,I
4206,S0305054816300867,S0305054816300867-77,model,L
4207,S0305054816300867,S0305054816300867-78,[,O
4208,S0305054816300867,S0305054816300867-79,"5,6",O
4209,S0305054816300867,S0305054816300867-80,],O
4210,S0305054816300867,S0305054816300867-81,.,O
4211,S0305054816300867,S0305054816300867-82,Solving,O
4212,S0305054816300867,S0305054816300867-83,the,O
4213,S0305054816300867,S0305054816300867-84,scheduling,B
4214,S0305054816300867,S0305054816300867-85,problem,L
4215,S0305054816300867,S0305054816300867-86,is,O
4216,S0305054816300867,S0305054816300867-87,further,O
4217,S0305054816300867,S0305054816300867-88,complicated,O
4218,S0305054816300867,S0305054816300867-89,because,O
4219,S0305054816300867,S0305054816300867-90,the,O
4220,S0305054816300867,S0305054816300867-91,recourse,B
4221,S0305054816300867,S0305054816300867-92,function,L
4222,S0305054816300867,S0305054816300867-93,is,O
4223,S0305054816300867,S0305054816300867-94,integer,O
4224,S0305054816300867,S0305054816300867-95,.,O
4225,S0305054816300867,S0305054816300867-96,Laporte,O
4226,S0305054816300867,S0305054816300867-97,and,O
4227,S0305054816300867,S0305054816300867-98,Louveaux,O
4228,S0305054816300867,S0305054816300867-99,[,O
4229,S0305054816300867,S0305054816300867-100,26,O
4230,S0305054816300867,S0305054816300867-101,],O
4231,S0305054816300867,S0305054816300867-102,propose,O
4232,S0305054816300867,S0305054816300867-103,modified,B
4233,S0305054816300867,S0305054816300867-104,L-shaped,I
4234,S0305054816300867,S0305054816300867-105,decomposition,L
4235,S0305054816300867,S0305054816300867-106,with,O
4236,S0305054816300867,S0305054816300867-107,adjusted,O
4237,S0305054816300867,S0305054816300867-108,optimal,O
4238,S0305054816300867,S0305054816300867-109,cuts,O
4239,S0305054816300867,S0305054816300867-110,for,O
4240,S0305054816300867,S0305054816300867-111,two,B
4241,S0305054816300867,S0305054816300867-112,stage,I
4242,S0305054816300867,S0305054816300867-113,stochastic,I
4243,S0305054816300867,S0305054816300867-114,program,L
4244,S0305054816300867,S0305054816300867-115,with,O
4245,S0305054816300867,S0305054816300867-116,integer,B
4246,S0305054816300867,S0305054816300867-117,recourse,L
4247,S0305054816300867,S0305054816300867-118,.,O
4248,S0305054816300867,S0305054816300867-119,Angulo,O
4249,S0305054816300867,S0305054816300867-120,et,O
4250,S0305054816300867,S0305054816300867-121,al,O
4251,S0305054816300867,S0305054816300867-122,.,O
4252,S0305054816300867,S0305054816300867-123,[,O
4253,S0305054816300867,S0305054816300867-124,1,O
4254,S0305054816300867,S0305054816300867-125,],O
4255,S0305054816300867,S0305054816300867-126,alternately,O
4256,S0305054816300867,S0305054816300867-127,generate,B
4257,S0305054816300867,S0305054816300867-128,optimal,I
4258,S0305054816300867,S0305054816300867-129,cuts,I
4259,S0305054816300867,S0305054816300867-130,of,I
4260,S0305054816300867,S0305054816300867-131,the,I
4261,S0305054816300867,S0305054816300867-132,linear,B
4262,S0305054816300867,S0305054816300867-133,sub-problem,L
4263,S0305054816300867,S0305054816300867-134,and,I
4264,S0305054816300867,S0305054816300867-135,the,I
4265,S0305054816300867,S0305054816300867-136,integer,B
4266,S0305054816300867,S0305054816300867-137,sub-problem,L
4267,S0305054816300867,S0305054816300867-138,",",O
4268,S0305054816300867,S0305054816300867-139,which,O
4269,S0305054816300867,S0305054816300867-140,improves,O
4270,S0305054816300867,S0305054816300867-141,the,O
4271,S0305054816300867,S0305054816300867-142,practical,O
4272,S0305054816300867,S0305054816300867-143,convergence,O
4273,S0305054816300867,S0305054816300867-144,(,O
4274,S0305054816300867,S0305054816300867-145,see,O
4275,S0305054816300867,S0305054816300867-146,also,O
4276,S0305054816300867,S0305054816300867-147,[,O
4277,S0305054816300867,S0305054816300867-148,"15,8",O
4278,S0305054816300867,S0305054816300867-149,],O
4279,S0305054816300867,S0305054816300867-150,),O
4280,S0305054816300867,S0305054816300867-151,.,O
4281,S0305054816300867,S0305054816300867-152,We,O
4282,S0305054816300867,S0305054816300867-153,follow,O
4283,S0305054816300867,S0305054816300867-154,a,O
4284,S0305054816300867,S0305054816300867-155,sample,B
4285,S0305054816300867,S0305054816300867-156,average,I
4286,S0305054816300867,S0305054816300867-157,approximation,I
4287,S0305054816300867,S0305054816300867-158,approach,L
4288,S0305054816300867,S0305054816300867-159,(,O
4289,S0305054816300867,S0305054816300867-160,SAA,U
4290,S0305054816300867,S0305054816300867-161,),O
4291,S0305054816300867,S0305054816300867-162,which,O
4292,S0305054816300867,S0305054816300867-163,uses,O
4293,S0305054816300867,S0305054816300867-164,this,O
4294,S0305054816300867,S0305054816300867-165,framework,O
4295,S0305054816300867,S0305054816300867-166,.,O
4296,S0305054816300867,S0305054816300867-167,Moreover,O
4297,S0305054816300867,S0305054816300867-168,",",O
4298,S0305054816300867,S0305054816300867-169,we,O
4299,S0305054816300867,S0305054816300867-170,prove,O
4300,S0305054816300867,S0305054816300867-171,and,O
4301,S0305054816300867,S0305054816300867-172,exploit,O
4302,S0305054816300867,S0305054816300867-173,a,O
4303,S0305054816300867,S0305054816300867-174,specific,O
4304,S0305054816300867,S0305054816300867-175,relationship,O
4305,S0305054816300867,S0305054816300867-176,between,O
4306,S0305054816300867,S0305054816300867-177,the,O
4307,S0305054816300867,S0305054816300867-178,first-stage,B
4308,S0305054816300867,S0305054816300867-179,realization,L
4309,S0305054816300867,S0305054816300867-180,and,O
4310,S0305054816300867,S0305054816300867-181,the,O
4311,S0305054816300867,S0305054816300867-182,optimal,O
4312,S0305054816300867,S0305054816300867-183,number,O
4313,S0305054816300867,S0305054816300867-184,of,O
4314,S0305054816300867,S0305054816300867-185,scheduled,O
4315,S0305054816300867,S0305054816300867-186,cancellations,O
4316,S0305054816300867,S0305054816300867-187,to,O
4317,S0305054816300867,S0305054816300867-188,speed,O
4318,S0305054816300867,S0305054816300867-189,up,O
4319,S0305054816300867,S0305054816300867-190,the,O
4320,S0305054816300867,S0305054816300867-191,computation,O
4321,S0305054816300867,S0305054816300867-192,of,O
4322,S0305054816300867,S0305054816300867-193,integer,B
4323,S0305054816300867,S0305054816300867-194,cuts,L
4324,S0305054816300867,S0305054816300867-195,.,O
4325,S0305054816300867,S0305054816300867-196,We,O
4326,S0305054816300867,S0305054816300867-197,use,O
4327,S0305054816300867,S0305054816300867-198,Jensen,B
4328,S0305054816300867,S0305054816300867-199,'s,I
4329,S0305054816300867,S0305054816300867-200,inequality,L
4330,S0305054816300867,S0305054816300867-201,[,O
4331,S0305054816300867,S0305054816300867-202,17,O
4332,S0305054816300867,S0305054816300867-203,],O
4333,S0305054816300867,S0305054816300867-204,to,O
4334,S0305054816300867,S0305054816300867-205,upper,B
4335,S0305054816300867,S0305054816300867-206,bound,I
4336,S0305054816300867,S0305054816300867-207,the,I
4337,S0305054816300867,S0305054816300867-208,minus,I
4338,S0305054816300867,S0305054816300867-209,second,I
4339,S0305054816300867,S0305054816300867-210,(,O
4340,S0305054816300867,S0305054816300867-211,and,I
4341,S0305054816300867,S0305054816300867-212,third,I
4342,S0305054816300867,S0305054816300867-213,),O
4343,S0305054816300867,S0305054816300867-214,stage,I
4344,S0305054816300867,S0305054816300867-215,cost,L
4345,S0305054816300867,S0305054816300867-216,",",O
4346,S0305054816300867,S0305054816300867-217,a,O
4347,S0305054816300867,S0305054816300867-218,technique,O
4348,S0305054816300867,S0305054816300867-219,that,O
4349,S0305054816300867,S0305054816300867-220,was,O
4350,S0305054816300867,S0305054816300867-221,proposed,O
4351,S0305054816300867,S0305054816300867-222,by,O
4352,S0305054816300867,S0305054816300867-223,Batun,O
4353,S0305054816300867,S0305054816300867-224,et,O
4354,S0305054816300867,S0305054816300867-225,al,O
4355,S0305054816300867,S0305054816300867-226,.,O
4356,S0305054816300867,S0305054816300867-227,[,O
4357,S0305054816300867,S0305054816300867-228,3,O
4358,S0305054816300867,S0305054816300867-229,],O
4359,S0305054816300867,S0305054816300867-230,.,O
4360,S0377025714002213,S0377025714002213-0,The,O
4361,S0377025714002213,S0377025714002213-1,first,O
4362,S0377025714002213,S0377025714002213-2,of,O
4363,S0377025714002213,S0377025714002213-3,these,O
4364,S0377025714002213,S0377025714002213-4,systems,O
4365,S0377025714002213,S0377025714002213-5,",",O
4366,S0377025714002213,S0377025714002213-6,a,O
4367,S0377025714002213,S0377025714002213-7,biopolymer,B
4368,S0377025714002213,S0377025714002213-8,gel,L
4369,S0377025714002213,S0377025714002213-9,",",O
4370,S0377025714002213,S0377025714002213-10,involves,O
4371,S0377025714002213,S0377025714002213-11,the,B
4372,S0377025714002213,S0377025714002213-12,thermoreversible,O
4373,S0377025714002213,S0377025714002213-13,gelation,L
4374,S0377025714002213,S0377025714002213-14,of,O
4375,S0377025714002213,S0377025714002213-15,aqueous,O
4376,S0377025714002213,S0377025714002213-16,gelatin,O
4377,S0377025714002213,S0377025714002213-17,solutions,O
4378,S0377025714002213,S0377025714002213-18,to,O
4379,S0377025714002213,S0377025714002213-19,form,O
4380,S0377025714002213,S0377025714002213-20,a,O
4381,S0377025714002213,S0377025714002213-21,physical,O
4382,S0377025714002213,S0377025714002213-22,gel,O
4383,S0377025714002213,S0377025714002213-23,",",O
4384,S0377025714002213,S0377025714002213-24,whereas,O
4385,S0377025714002213,S0377025714002213-25,the,O
4386,S0377025714002213,S0377025714002213-26,other,O
4387,S0377025714002213,S0377025714002213-27,systems,O
4388,S0377025714002213,S0377025714002213-28,considered,O
4389,S0377025714002213,S0377025714002213-29,herein,O
4390,S0377025714002213,S0377025714002213-30,involve,O
4391,S0377025714002213,S0377025714002213-31,the,O
4392,S0377025714002213,S0377025714002213-32,formation,O
4393,S0377025714002213,S0377025714002213-33,of,O
4394,S0377025714002213,S0377025714002213-34,chemical,O
4395,S0377025714002213,S0377025714002213-35,gels,O
4396,S0377025714002213,S0377025714002213-36,featuring,O
4397,S0377025714002213,S0377025714002213-37,permanent,O
4398,S0377025714002213,S0377025714002213-38,cross-linked,B
4399,S0377025714002213,S0377025714002213-39,branching,I
4400,S0377025714002213,S0377025714002213-40,networks,L
4401,S0377025714002213,S0377025714002213-41,.,O
4402,S0377025714002213,S0377025714002213-42,The,O
4403,S0377025714002213,S0377025714002213-43,second,O
4404,S0377025714002213,S0377025714002213-44,system,O
4405,S0377025714002213,S0377025714002213-45,is,O
4406,S0377025714002213,S0377025714002213-46,a,O
4407,S0377025714002213,S0377025714002213-47,commercial,B
4408,S0377025714002213,S0377025714002213-48,silicone,I
4409,S0377025714002213,S0377025714002213-49,dielectric,I
4410,S0377025714002213,S0377025714002213-50,gel,L
4411,S0377025714002213,S0377025714002213-51,(,O
4412,S0377025714002213,S0377025714002213-52,SDG,U
4413,S0377025714002213,S0377025714002213-53,),O
4414,S0377025714002213,S0377025714002213-54,which,O
4415,S0377025714002213,S0377025714002213-55,is,O
4416,S0377025714002213,S0377025714002213-56,used,O
4417,S0377025714002213,S0377025714002213-57,in,O
4418,S0377025714002213,S0377025714002213-58,the,O
4419,S0377025714002213,S0377025714002213-59,production,B
4420,S0377025714002213,S0377025714002213-60,of,I
4421,S0377025714002213,S0377025714002213-61,electronic,I
4422,S0377025714002213,S0377025714002213-62,products,L
4423,S0377025714002213,S0377025714002213-63,created,O
4424,S0377025714002213,S0377025714002213-64,by,O
4425,S0377025714002213,S0377025714002213-65,industrial,O
4426,S0377025714002213,S0377025714002213-66,printing,O
4427,S0377025714002213,S0377025714002213-67,processes,O
4428,S0377025714002213,S0377025714002213-68,.,O
4429,S0377025714002213,S0377025714002213-69,The,O
4430,S0377025714002213,S0377025714002213-70,third,O
4431,S0377025714002213,S0377025714002213-71,experimental,O
4432,S0377025714002213,S0377025714002213-72,system,O
4433,S0377025714002213,S0377025714002213-73,is,O
4434,S0377025714002213,S0377025714002213-74,a,O
4435,S0377025714002213,S0377025714002213-75,fibrin,B
4436,S0377025714002213,S0377025714002213-76,gel,L
4437,S0377025714002213,S0377025714002213-77,formed,O
4438,S0377025714002213,S0377025714002213-78,by,O
4439,S0377025714002213,S0377025714002213-79,the,O
4440,S0377025714002213,S0377025714002213-80,thrombin-induced,B
4441,S0377025714002213,S0377025714002213-81,polymerisation,L
4442,S0377025714002213,S0377025714002213-82,of,O
