DocID,TokenID,Token,Tag
S2212667814000070,S2212667814000070-24,face,
S2212667814000070,S2212667814000070-25,detection,
S2212667814000070,S2212667814000070-26,",",
S2212667814000070,S2212667814000070-27,the,
S2212667814000070,S2212667814000070-28,multiple-MCT,
S2212667814000070,S2212667814000070-29,(,
S2212667814000070,S2212667814000070-30,Modified,
S2212667814000070,S2212667814000070-31,Census,
S2212667814000070,S2212667814000070-32,Transform,
S2212667814000070,S2212667814000070-33,),
S2212667814000070,S2212667814000070-34,architecture,
S2212667814000070,S2212667814000070-35,",",
S2212667814000070,S2212667814000070-36,which,
S2212667814000070,S2212667814000070-37,is,
S2212667814000070,S2212667814000070-38,robust,
S2212667814000070,S2212667814000070-39,against,
S2212667814000070,S2212667814000070-40,lighting,
S2212667814000070,S2212667814000070-41,change,
S2212667814000070,S2212667814000070-42,",",
S2212667814000070,S2212667814000070-43,was,
S2212667814000070,S2212667814000070-44,used,
S2212667814000070,S2212667814000070-45,.,
S2212667814000070,S2212667814000070-46,The,
S2212667814000070,S2212667814000070-47,Adaboost,
S2212667814000070,S2212667814000070-48,learning,
S2212667814000070,S2212667814000070-49,algorithm,
S2212667814000070,S2212667814000070-50,was,
S2212667814000070,S2212667814000070-51,used,
S2212667814000070,S2212667814000070-52,for,
S2212667814000070,S2212667814000070-53,creating,
S2212667814000070,S2212667814000070-54,optimized,
S2212667814000070,S2212667814000070-55,learning,
S2212667814000070,S2212667814000070-56,data,
S2212667814000070,S2212667814000070-57,.,
S2212667814000070,S2212667814000070-58,The,
S2212667814000070,S2212667814000070-59,proposed,
S2212667814000070,S2212667814000070-60,hardware,
S2212667814000070,S2212667814000070-61,structure,
S2212667814000070,S2212667814000070-62,was,
S2212667814000070,S2212667814000070-63,composed,
S2212667814000070,S2212667814000070-64,of,
S2212667814000070,S2212667814000070-65,Color,
S2212667814000070,S2212667814000070-66,Space,
S2212667814000070,S2212667814000070-67,Converter,
S2212667814000070,S2212667814000070-68,",",
S2212667814000070,S2212667814000070-69,Image,
S2212667814000070,S2212667814000070-70,Resizer,
S2212667814000070,S2212667814000070-71,",",
S2212667814000070,S2212667814000070-72,Noise,
S2212667814000070,S2212667814000070-73,Filter,
S2212667814000070,S2212667814000070-74,",",
S2212667814000070,S2212667814000070-75,Memory,
S2212667814000070,S2212667814000070-76,Controller,
S2212667814000070,S2212667814000070-77,Interface,
S2212667814000070,S2212667814000070-78,",",
S2212667814000070,S2212667814000070-79,Image,
S2212667814000070,S2212667814000070-80,Rotator,
S2212667814000070,S2212667814000070-81,",",
S2212667814000070,S2212667814000070-82,Image,
S2212667814000070,S2212667814000070-83,Scaler,
S2212667814000070,S2212667814000070-84,",",
S2212667814000070,S2212667814000070-85,MCT,
S2212667814000070,S2212667814000070-86,Generator,
S2212667814000070,S2212667814000070-87,",",
S2212667814000070,S2212667814000070-88,Candidate,
S2212667814000070,S2212667814000070-89,Detector,
S2212667814000070,S2212667814000070-90,",",
S2212667814000070,S2212667814000070-91,Confidence,
S2212667814000070,S2212667814000070-92,Switch,
S2212667814000070,S2212667814000070-93,",",
S2212667814000070,S2212667814000070-94,Confidence,
S2212667814000070,S2212667814000070-95,Mapper,
S2212667814000070,S2212667814000070-96,",",
S2212667814000070,S2212667814000070-97,Position,
S2212667814000070,S2212667814000070-98,Resizer,
S2212667814000070,S2212667814000070-99,",",
S2212667814000070,S2212667814000070-100,Data,
S2212667814000070,S2212667814000070-101,Grouper,
S2212667814000070,S2212667814000070-102,",",
S2212667814000070,S2212667814000070-103,Overlay,
S2212667814000070,S2212667814000070-104,Processor,
S2212667814000070,S2212667814000070-105,and,
S2212667814000070,S2212667814000070-106,Color,
S2212667814000070,S2212667814000070-107,Overlay,
S2212667814000070,S2212667814000070-108,Processer,
S2212667814000070,S2212667814000070-109,.,
S2212667814000070,S2212667814000070-110,As,
S2212667814000070,S2212667814000070-111,a,
S2212667814000070,S2212667814000070-112,result,
S2212667814000070,S2212667814000070-113,",",
S2212667814000070,S2212667814000070-114,suggested,
S2212667814000070,S2212667814000070-115,face,
S2212667814000070,S2212667814000070-116,detection,
S2212667814000070,S2212667814000070-117,device,
S2212667814000070,S2212667814000070-118,can,
S2212667814000070,S2212667814000070-119,conduct,
S2212667814000070,S2212667814000070-120,real-time,
S2212667814000070,S2212667814000070-121,processing,
S2212667814000070,S2212667814000070-122,at,
S2212667814000070,S2212667814000070-123,speed,
S2212667814000070,S2212667814000070-124,of,
S2212667814000070,S2212667814000070-125,at,
S2212667814000070,S2212667814000070-126,least,
S2212667814000070,S2212667814000070-127,30,
S2212667814000070,S2212667814000070-128,frames,
S2212667814000070,S2212667814000070-129,per,
S2212667814000070,S2212667814000070-130,second,
S2212667814000070,S2212667814000070-131,.,
S0377025714001682,S0377025714001682-0,In,
S0377025714001682,S0377025714001682-1,order,
S0377025714001682,S0377025714001682-2,for,
S0377025714001682,S0377025714001682-3,DLS,
S0377025714001682,S0377025714001682-4,based,
S0377025714001682,S0377025714001682-5,micro-rheology,
S0377025714001682,S0377025714001682-6,to,
S0377025714001682,S0377025714001682-7,be,
S0377025714001682,S0377025714001682-8,successful,
S0377025714001682,S0377025714001682-9,",",
S0377025714001682,S0377025714001682-10,there,
S0377025714001682,S0377025714001682-11,must,
S0377025714001682,S0377025714001682-12,be,
S0377025714001682,S0377025714001682-13,sufficient,
S0377025714001682,S0377025714001682-14,scattering,
S0377025714001682,S0377025714001682-15,contrast,
S0377025714001682,S0377025714001682-16,between,
S0377025714001682,S0377025714001682-17,the,
S0377025714001682,S0377025714001682-18,sample,
S0377025714001682,S0377025714001682-19,and,
S0377025714001682,S0377025714001682-20,the,
S0377025714001682,S0377025714001682-21,tracer,
S0377025714001682,S0377025714001682-22,particles,
S0377025714001682,S0377025714001682-23,.,
S0377025714001682,S0377025714001682-24,In,
S0377025714001682,S0377025714001682-25,order,
S0377025714001682,S0377025714001682-26,to,
S0377025714001682,S0377025714001682-27,achieve,
S0377025714001682,S0377025714001682-28,this,
S0377025714001682,S0377025714001682-29,",",
S0377025714001682,S0377025714001682-30,the,
S0377025714001682,S0377025714001682-31,maximum,
S0377025714001682,S0377025714001682-32,possible,
S0377025714001682,S0377025714001682-33,concentration,
S0377025714001682,S0377025714001682-34,of,
S0377025714001682,S0377025714001682-35,tracer,
S0377025714001682,S0377025714001682-36,particles,
S0377025714001682,S0377025714001682-37,was,
S0377025714001682,S0377025714001682-38,added,
S0377025714001682,S0377025714001682-39,such,
S0377025714001682,S0377025714001682-40,that,
S0377025714001682,S0377025714001682-41,single,
S0377025714001682,S0377025714001682-42,scattering,
S0377025714001682,S0377025714001682-43,events,
S0377025714001682,S0377025714001682-44,still,
S0377025714001682,S0377025714001682-45,dominated,
S0377025714001682,S0377025714001682-46,(,
S0377025714001682,S0377025714001682-47,as,
S0377025714001682,S0377025714001682-48,determined,
S0377025714001682,S0377025714001682-49,by,
S0377025714001682,S0377025714001682-50,measurements,
S0377025714001682,S0377025714001682-51,of,
S0377025714001682,S0377025714001682-52,diffusion,
S0377025714001682,S0377025714001682-53,coefficients,
S0377025714001682,S0377025714001682-54,in,
S0377025714001682,S0377025714001682-55,water,
S0377025714001682,S0377025714001682-56,at,
S0377025714001682,S0377025714001682-57,different,
S0377025714001682,S0377025714001682-58,concentrations,
S0377025714001682,S0377025714001682-59,),
S0377025714001682,S0377025714001682-60,.,
S0377025714001682,S0377025714001682-61,In,
S0377025714001682,S0377025714001682-62,order,
S0377025714001682,S0377025714001682-63,to,
S0377025714001682,S0377025714001682-64,determine,
S0377025714001682,S0377025714001682-65,whether,
S0377025714001682,S0377025714001682-66,or,
S0377025714001682,S0377025714001682-67,not,
S0377025714001682,S0377025714001682-68,the,
S0377025714001682,S0377025714001682-69,background,
S0377025714001682,S0377025714001682-70,scattering,
S0377025714001682,S0377025714001682-71,from,
S0377025714001682,S0377025714001682-72,the,
S0377025714001682,S0377025714001682-73,sample,
S0377025714001682,S0377025714001682-74,was,
S0377025714001682,S0377025714001682-75,sufficiently,
S0377025714001682,S0377025714001682-76,low,
S0377025714001682,S0377025714001682-77,compared,
S0377025714001682,S0377025714001682-78,to,
S0377025714001682,S0377025714001682-79,that,
S0377025714001682,S0377025714001682-80,of,
S0377025714001682,S0377025714001682-81,the,
S0377025714001682,S0377025714001682-82,tracer,
S0377025714001682,S0377025714001682-83,particles,
S0377025714001682,S0377025714001682-84,",",
S0377025714001682,S0377025714001682-85,we,
S0377025714001682,S0377025714001682-86,also,
S0377025714001682,S0377025714001682-87,compared,
S0377025714001682,S0377025714001682-88,the,
S0377025714001682,S0377025714001682-89,scattering,
S0377025714001682,S0377025714001682-90,intensities,
S0377025714001682,S0377025714001682-91,obtained,
S0377025714001682,S0377025714001682-92,from,
S0377025714001682,S0377025714001682-93,samples,
S0377025714001682,S0377025714001682-94,with,
S0377025714001682,S0377025714001682-95,and,
S0377025714001682,S0377025714001682-96,without,
S0377025714001682,S0377025714001682-97,tracer,
S0377025714001682,S0377025714001682-98,particles,
S0377025714001682,S0377025714001682-99,as,
S0377025714001682,S0377025714001682-100,a,
S0377025714001682,S0377025714001682-101,function,
S0377025714001682,S0377025714001682-102,of,
S0377025714001682,S0377025714001682-103,time,
S0377025714001682,S0377025714001682-104,.,
S0377025714001682,S0377025714001682-105,The,
S0377025714001682,S0377025714001682-106,results,
S0377025714001682,S0377025714001682-107,of,
S0377025714001682,S0377025714001682-108,this,
S0377025714001682,S0377025714001682-109,exercise,
S0377025714001682,S0377025714001682-110,are,
S0377025714001682,S0377025714001682-111,shown,
S0377025714001682,S0377025714001682-112,in,
S0377025714001682,S0377025714001682-113,Fig,
S0377025714001682,S0377025714001682-114,.,
S0377025714001682,S0377025714001682-115,6,
S0377025714001682,S0377025714001682-116,.,
S0377025714001682,S0377025714001682-117,From,
S0377025714001682,S0377025714001682-118,this,
S0377025714001682,S0377025714001682-119,figure,
S0377025714001682,S0377025714001682-120,it,
S0377025714001682,S0377025714001682-121,can,
S0377025714001682,S0377025714001682-122,be,
S0377025714001682,S0377025714001682-123,seen,
S0377025714001682,S0377025714001682-124,that,
S0377025714001682,S0377025714001682-125,although,
S0377025714001682,S0377025714001682-126,initially,
S0377025714001682,S0377025714001682-127,the,
S0377025714001682,S0377025714001682-128,scattering,
S0377025714001682,S0377025714001682-129,from,
S0377025714001682,S0377025714001682-130,the,
S0377025714001682,S0377025714001682-131,sample,
S0377025714001682,S0377025714001682-132,without,
S0377025714001682,S0377025714001682-133,tracer,
S0377025714001682,S0377025714001682-134,particles,
S0377025714001682,S0377025714001682-135,is,
S0377025714001682,S0377025714001682-136,low,
S0377025714001682,S0377025714001682-137,compared,
S0377025714001682,S0377025714001682-138,to,
S0377025714001682,S0377025714001682-139,those,
S0377025714001682,S0377025714001682-140,containing,
S0377025714001682,S0377025714001682-141,tracer,
S0377025714001682,S0377025714001682-142,particles,
S0377025714001682,S0377025714001682-143,",",
S0377025714001682,S0377025714001682-144,as,
S0377025714001682,S0377025714001682-145,gelation,
S0377025714001682,S0377025714001682-146,proceeds,
S0377025714001682,S0377025714001682-147,this,
S0377025714001682,S0377025714001682-148,eventually,
S0377025714001682,S0377025714001682-149,ceases,
S0377025714001682,S0377025714001682-150,to,
S0377025714001682,S0377025714001682-151,be,
S0377025714001682,S0377025714001682-152,the,
S0377025714001682,S0377025714001682-153,case,
S0377025714001682,S0377025714001682-154,.,
S0377025714001682,S0377025714001682-155,This,
S0377025714001682,S0377025714001682-156,is,
S0377025714001682,S0377025714001682-157,presumably,
S0377025714001682,S0377025714001682-158,because,
S0377025714001682,S0377025714001682-159,of,
S0377025714001682,S0377025714001682-160,the,
S0377025714001682,S0377025714001682-161,development,
S0377025714001682,S0377025714001682-162,of,
S0377025714001682,S0377025714001682-163,supra-molecular,
S0377025714001682,S0377025714001682-164,structures,
S0377025714001682,S0377025714001682-165,",",
S0377025714001682,S0377025714001682-166,such,
S0377025714001682,S0377025714001682-167,as,
S0377025714001682,S0377025714001682-168,those,
S0377025714001682,S0377025714001682-169,seen,
S0377025714001682,S0377025714001682-170,previously,
S0377025714001682,S0377025714001682-171,(,
S0377025714001682,S0377025714001682-172,Fig,
S0377025714001682,S0377025714001682-173,.,
S0377025714001682,S0377025714001682-174,2B,
S0377025714001682,S0377025714001682-175,),
S0377025714001682,S0377025714001682-176,.,
S0377025714001682,S0377025714001682-177,Based,
S0377025714001682,S0377025714001682-178,on,
S0377025714001682,S0377025714001682-179,the,
S0377025714001682,S0377025714001682-180,results,
S0377025714001682,S0377025714001682-181,in,
S0377025714001682,S0377025714001682-182,Fig,
S0377025714001682,S0377025714001682-183,.,
S0377025714001682,S0377025714001682-184,6,
S0377025714001682,S0377025714001682-185,it,
S0377025714001682,S0377025714001682-186,was,
S0377025714001682,S0377025714001682-187,decided,
S0377025714001682,S0377025714001682-188,to,
S0377025714001682,S0377025714001682-189,only,
S0377025714001682,S0377025714001682-190,use,
S0377025714001682,S0377025714001682-191,data,
S0377025714001682,S0377025714001682-192,collected,
S0377025714001682,S0377025714001682-193,in,
S0377025714001682,S0377025714001682-194,the,
S0377025714001682,S0377025714001682-195,first,
S0377025714001682,S0377025714001682-196,240min,
S0377025714001682,S0377025714001682-197,of,
S0377025714001682,S0377025714001682-198,the,
S0377025714001682,S0377025714001682-199,experiment,
S0377025714001682,S0377025714001682-200,",",
S0377025714001682,S0377025714001682-201,after,
S0377025714001682,S0377025714001682-202,which,
S0377025714001682,S0377025714001682-203,point,
S0377025714001682,S0377025714001682-204,the,
S0377025714001682,S0377025714001682-205,scattering,
S0377025714001682,S0377025714001682-206,from,
S0377025714001682,S0377025714001682-207,the,
S0377025714001682,S0377025714001682-208,gel,
S0377025714001682,S0377025714001682-209,network,
S0377025714001682,S0377025714001682-210,became,
S0377025714001682,S0377025714001682-211,rather,
S0377025714001682,S0377025714001682-212,too,
S0377025714001682,S0377025714001682-213,large,
S0377025714001682,S0377025714001682-214,to,
S0377025714001682,S0377025714001682-215,ignore,
S0377025714001682,S0377025714001682-216,.,
S0167273815004130,S0167273815004130-0,Room,
S0167273815004130,S0167273815004130-1,temperature,
S0167273815004130,S0167273815004130-2,powder,
